time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.07645201683044434,0.2,0.2,1.7,-0.5834202094121284,-0.14633665985688504,1.6984089382028569,0.3,0.3,0.0015910617971430785
0.15954327583312988,0.2,0.2,1.7,-0.59136799222767,-0.14638765748685698,1.7034014137236473,0.3,0.3,-0.0034014137236473285
0.24018073081970215,0.2,0.2,1.7,-0.5947429688602818,-0.14578829177373764,1.7025103202136769,0.3,0.3,-0.00251032021367692
0.32018375396728516,0.2,0.2,1.7,-0.5992273705655555,-0.1454362861977666,1.7056985435144025,0.3,0.3,-0.0056985435144025764
0.4020721912384033,0.2,0.2,1.7,-0.6035334891152775,-0.14364165234206056,1.7044613827848711,0.3,0.3,-0.004461382784871182
0.46948885917663574,0.2,0.2,1.7,-0.6060300611586386,-0.13948249188717912,1.7039207582092288,0.3,0.3,-0.003920758209228881
0.5378532409667969,0.2,0.2,1.7,-0.6083202050309837,-0.13171498783767624,1.70581733265566,0.3,0.3,-0.00581733265566009
0.6168115139007568,0.2,0.2,1.7,-0.610027441048865,-0.1217495782552393,1.7089756362899604,0.3,0.3,-0.008975636289960454
0.6916992664337158,0.2,0.2,1.7,-0.6098739339756357,-0.10235644451669164,1.7155716554447984,0.3,0.3,-0.015571655444798438
0.7707984447479248,0.2,0.2,1.7,-0.6080438797865173,-0.08667854460447605,1.7213234336596805,0.3,0.28667854460447606,-0.02132343365968059
0.8601408004760742,0.2,0.2,1.7,-0.6049572400098302,-0.06981058066722888,1.7282657666775532,0.3,0.2698105806672289,-0.028265766677553206
0.927525520324707,0.2,0.2,1.7,-0.5960215571066829,-0.04288118687810867,1.7355468259672715,0.3,0.24288118687810867,-0.035546825967271545
0.9980251789093018,0.2,0.2,1.7,-0.5904263271797647,-0.023842412947077177,1.7465310881181053,0.3,0.22384241294707719,-0.04653108811810536
1.0675275325775146,0.2,0.2,1.7,-0.5816757897410126,-0.004365246943164217,1.7525298805197755,0.3,0.2043652469431642,-0.052529880519775585
1.1383917331695557,0.2,0.2,1.7,-0.5735137738386927,0.014237278865966263,1.7646637711679876,0.3,0.18576272113403375,-0.0646637711679876
1.2184944152832031,0.2,0.2,1.7,-0.5624760251411507,0.03233725658781399,1.7717095873135063,0.3,0.167662743412186,-0.0717095873135063
1.2902042865753174,0.2,0.2,1.7,-0.5456003641671908,0.05708303522606783,1.7859400971853867,0.3,0.14291696477393218,-0.08594009718538675
1.3645880222320557,0.2,0.2,1.7,-0.533712881379893,0.07191409120470468,1.7967321150199824,0.3,0.12808590879529533,-0.09673211501998247
1.4327521324157715,0.2,0.2,1.7,-0.5194879604135788,0.0842234049026579,1.802985339592035,0.3,0.11577659509734212,-0.10298533959203504
1.5121302604675293,0.2,0.2,1.7,-0.5081244191796874,0.09565804315919971,1.8238509295221883,0.3,0.1043419568408003,-0.12385092952218835
1.5856306552886963,0.2,0.2,1.7,-0.4732038098162194,0.10478025119042624,1.8000033766605061,0.3,0.09521974880957378,-0.10000337666050618
1.6374247074127197,0.2,0.2,1.7,-0.4579688759583291,0.11148387507894215,1.8131211331717871,0.3,0.08851612492105786,-0.11312113317178718
1.7118191719055176,0.2,0.2,1.7,-0.4483142035665458,0.11381637814833005,1.813260178207763,0.3,0.08618362185166996,-0.11326017820776313
1.7935066223144531,0.2,0.2,1.7,-0.4178554392252872,0.1194771488254439,1.8124428006510942,0.3,0.08052285117455611,-0.11244280065109424
1.8705170154571533,0.2,0.2,1.7,-0.3988343652163615,0.12190897300074088,1.8226754062180688,0.3,0.07809102699925913,-0.12267540621806883
1.9515082836151123,0.2,0.2,1.7,-0.3847125436184368,0.125864315068572,1.8558044322509633,0.3,0.074135684931428,-0.1558044322509633
2.0315287113189697,0.2,0.2,1.7,-0.34620274105988047,0.12272062531258143,1.835917410650549,0.3,0.07727937468741858,-0.13591741065054896
2.1162054538726807,0.2,0.2,1.7,-0.31857834290715004,0.11857455873354654,1.8202048830109054,0.3,0.08142544126645347,-0.12020488301090548
2.188422203063965,0.2,0.2,1.7,-0.2884192700773783,0.11958481116525893,1.852254970896872,0.3,0.08041518883474108,-0.15225497089687212
2.2720117568969727,0.2,0.2,1.7,-0.25761391620136087,0.11420632913264912,1.8211717839158874,0.3,0.08579367086735089,-0.12117178391588745
2.344421625137329,0.2,0.2,1.7,-0.23565777010913982,0.11532618651159858,1.8489687511781363,0.3,0.08467381348840143,-0.14896875117813635
2.425696611404419,0.2,0.2,1.7,-0.20402100316751218,0.1111732738721807,1.8174855926417817,0.3,0.0888267261278193,-0.11748559264178171
2.5129377841949463,0.2,0.2,1.7,-0.16143799901274467,0.1138332565508602,1.8251574241959547,0.3,0.08616674344913981,-0.12515742419595477
2.5956172943115234,0.2,0.2,1.7,-0.11400126739570127,0.11723698341152951,1.824045608837575,0.3,0.0827630165884705,-0.12404560883757498
2.673448324203491,0.2,0.2,1.7,-0.08177890307914296,0.12149919838709919,1.8249744355593347,0.281778903079143,0.07850080161290082,-0.12497443555933474
2.7536890506744385,0.2,0.2,1.7,-0.05028450111146818,0.1273559637876235,1.8322363367508077,0.25028450111146816,0.0726440362123765,-0.1322363367508077
2.8388073444366455,0.2,0.2,1.7,-0.004630636361719403,0.13508811210034413,1.8282663303024,0.2046306363617194,0.06491188789965588,-0.1282663303024001
2.9159598350524902,0.2,0.2,1.7,0.024380263128868516,0.14241859291638173,1.832024261610694,0.1756197368711315,0.05758140708361828,-0.13202426161069414
