time,phase,z_tof_real,z_tof_reported,z_est,vz_est,vz_cmd,x_tag,y_tag,x_est,y_est,tag_visible,kf_mode
0.0003829002380371094,approach,0.85,0.85,0.85,0.0,0.3,1.7462857825064828,0.17929274116595006,1.7462857825064828,0.17929274116595006,True,normal
0.11598491668701172,approach,0.85,0.85,0.85,0.0,0.3,1.739900465408404,0.1797331291500546,1.739900465408404,0.1797331291500546,True,normal
0.22733211517333984,approach,0.85,0.85,0.85,0.0,0.3,1.7373489507881361,0.17969076395991385,1.7373489507881361,0.17969076395991385,True,normal
0.3409159183502197,approach,0.85,0.85,0.85,0.0,0.3,1.7332766629588818,0.17896952469802455,1.7332766629588818,0.17896952469802455,True,normal
0.45422959327697754,approach,0.86,0.86,0.8544815056391891,0.012307164643026227,0.3,1.7259699574259302,0.1775203192075385,1.7259699574259302,0.1775203192075385,True,normal
0.5678818225860596,approach,0.87,0.87,0.8618576938648813,0.02725108561461078,0.3,1.724790214808352,0.1771287321986959,1.724790214808352,0.1771287321986959,True,normal
0.683337926864624,approach,0.88,0.88,0.870826237766278,0.0406319659888879,0.3,1.724889210635343,0.17773564817445658,1.724889210635343,0.17773564817445658,True,normal
0.7947027683258057,approach,0.89,0.89,0.8805979781384017,0.05148209439586468,0.3,1.726182428657165,0.17928600811682427,1.726182428657165,0.17928600811682427,True,normal
0.9101977348327637,approach,0.9,0.9,0.8907546144689211,0.05999989641246375,0.3,1.7201217755964668,0.18053054000078705,1.7201217755964668,0.18053054000078705,True,normal
1.0212953090667725,approach,0.91,0.91,0.9010848271727327,0.06664879594405952,0.3,1.7173033128317081,0.18421289146106196,1.7173033128317081,0.18421289146106196,True,normal
1.131892442703247,approach,0.92,0.92,0.9114833869344336,0.07186754471639971,0.3,1.7199257592543455,0.19000822084566332,1.7199257592543455,0.19000822084566332,True,normal
1.2457268238067627,approach,0.94,0.94,0.9247475792332874,0.07965720989779916,0.3,1.7177758885496681,0.19307225758972626,1.7177758885496681,0.19307225758972626,True,normal
1.3539960384368896,approach,0.97,0.97,0.942675231923874,0.09144161317393179,0.3,1.725504170617091,0.20123781463658805,1.725504170617091,0.20123781463658805,True,normal
1.4643311500549316,approach,0.97,0.97,0.9563879748426181,0.09645773456364626,0.3,1.7295800839020306,0.20711885248191023,1.7295800839020306,0.20711885248191023,True,normal
1.5752851963043213,approach,1.0,1.0,0.9740854538327431,0.1047040698290174,0.3,1.7293563117465276,0.2122390342884785,1.7293563117465276,0.2122390342884785,True,normal
1.688664436340332,approach,1.01,1.01,0.9902615965379494,0.11017908602224134,0.3,1.733138835790557,0.2204371817438388,1.733138835790557,0.2204371817438388,True,normal
1.801372766494751,approach,1.03,1.03,1.0073880631488004,0.11569243206112223,0.3,1.743588771957043,0.2284627969104236,1.743588771957043,0.2284627969104236,True,normal
1.9127612113952637,approach,1.04,1.04,1.0232126202579508,0.1193176384055242,0.3,1.7513555249359718,0.23680229356725266,1.7513555249359718,0.23680229356725266,True,normal
2.0252346992492676,approach,1.06,1.06,1.0399342439475547,0.1231814541446379,0.3,1.7626768911853101,0.24799940815173666,1.7626768911853101,0.24799940815173666,True,normal
2.1384599208831787,approach,1.08,1.08,1.0573586728526265,0.1270928071161089,0.3,1.7659825438097656,0.2591257731546877,1.7659825438097656,0.2591257731546877,True,normal
2.2518808841705322,approach,1.09,1.09,1.0735775667255973,0.12965217256158787,0.3,1.7729720368795967,0.26555256483129985,1.7729720368795967,0.26555256483129985,True,normal
2.3617660999298096,approach,1.15,1.15,1.0972531146848254,0.13710551662512008,0.3,1.782617038307095,0.2773692416891821,1.782617038307095,0.2773692416891821,True,normal
2.4733834266662598,approach,1.16,1.16,1.1189103466814567,0.1423942077486093,0.3,1.7970013754371224,0.28673170992041874,1.7970013754371224,0.28673170992041874,True,normal
2.586395263671875,approach,1.18,1.18,1.1404511774943393,0.14705058140262364,0.3,1.806071669132066,0.29571336708371,1.806071669132066,0.29571336708371,True,normal
2.699160099029541,approach,1.21,1.21,1.1633878584347939,0.1520902775033304,0.3,1.8247453823676143,0.3041648380825916,1.8247453823676143,0.3041648380825916,True,normal
2.8100426197052,approach,1.24,1.24,1.1874849399383332,0.15732320976641875,0.3,1.8397552959166765,0.3133533711216556,1.8397552959166765,0.3133533711216556,True,normal
2.9252002239227295,approach,1.27,1.27,1.2125518700153122,0.16261673729893783,0.3,1.8518797234107893,0.3284892889780294,1.8518797234107893,0.3284892889780294,True,normal
3.0353169441223145,approach,1.3,1.3,1.238433400940528,0.16787902265908333,0.3,1.8620543784484542,0.34227391565661375,1.8620543784484542,0.34227391565661375,True,normal
3.147092342376709,approach,1.32,1.32,1.26369427503597,0.17235620190463613,0.3,1.8688037974763538,0.36142569691581083,1.8688037974763538,0.36142569691581083,True,normal
3.257401466369629,approach,1.35,1.35,1.2896835812615692,0.17683017421837888,0.3,1.8786093961141288,0.37250668864804803,1.8786093961141288,0.37250668864804803,True,normal
3.3701300621032715,approach,1.38,1.38,1.316295006996811,0.18124942720298576,0.3,1.8819328669414566,0.3919050967517589,1.8819328669414566,0.3919050967517589,True,normal
3.4846928119659424,approach,1.44,1.44,1.347020009770062,0.1872962935094456,0.3,1.878009895441697,0.40533677490772535,1.878009895441697,0.40533677490772535,True,normal
3.594411849975586,approach,1.45,1.45,1.375520001413902,0.19184760176773558,0.3,1.8820405245477332,0.42743173687984276,1.8820405245477332,0.42743173687984276,True,normal
