time,cycle,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
1.4066696166992188e-05,0,0.0,0.2999999999970706,1.5000017676731736,-0.3549412868476953,-0.05044118151138578,1.249489837035751,0.17764811406727152,0.17539581134498242,0.12538122128403
0.0703573226928711,0,0.0,0.2999267189079655,1.5088406420181397,-0.3550962573252758,-0.050701025036101494,1.2520404978721582,0.17805811791230483,0.17585096887037044,0.13494194161894135
0.13094758987426758,0,0.0,0.29974618062299874,1.5164507184267095,-0.35473706202467153,-0.05203030773925306,1.2529643534242039,0.17754172301483034,0.17756341130621803,0.13881480257766993
0.18874478340148926,0,0.0,0.29947275354699726,1.5237044724511144,-0.3542989351644287,-0.054231635939540564,1.2534952892341933,0.1774208774926525,0.1794833707692056,0.14234791363437743
0.24984097480773926,0,0.0,0.29907637567368417,1.5313637161600135,-0.35407534459498025,-0.05554080502170057,1.2561722232038794,0.1777006561710202,0.17910196504853762,0.14323615577525953
0.304699182510376,0,0.0,0.2986265845341282,1.538231180049359,-0.35251633621785317,-0.05527811610115927,1.2521566594464781,0.17576199234288695,0.17729740609986253,0.15472142476646827
0.352797269821167,0,0.0,0.29815924153316525,1.5442430999188723,-0.351464736417894,-0.05450955976695933,1.2541329544532198,0.17591933338828422,0.1763323715578654,0.15003688948661154
0.41257739067077637,0,0.0,0.2974835184253159,1.551700956626348,-0.34933457273175367,-0.05188605469263019,1.2545614501860054,0.1739503549453988,0.1727941134063196,0.1566938758390953
0.4700462818145752,0,0.0,0.29673500207366976,1.5588533173892016,-0.34847886491330815,-0.05036573424194159,1.2566242984564044,0.1749711963363275,0.17286363675315375,0.1574498981125535
0.5181946754455566,0,0.0,0.29603340801366734,1.5648310123295055,-0.3458152910676317,-0.046493521271930606,1.259108078940975,0.17200445103179215,0.16844302647511125,0.15775411877039316
0.5752744674682617,0,0.0,0.2951139401325976,1.571898228560018,-0.3423893186274174,-0.04341456623875358,1.2615634680074665,0.16970026087646084,0.1671884633869401,0.16133311244096757
0.6384532451629639,0,0.0,0.29398559437210514,1.5796935274291322,-0.3397257791366325,-0.04234175679633873,1.2604595793988749,0.16930078697006612,0.16805331717241015,0.17022968346752043
0.6913461685180664,0,0.0,0.29295186496759806,1.5861956927204983,-0.3349601627369224,-0.039896347156067054,1.2624963459792509,0.16498338194265438,0.16520218791421115,0.1681904437296705
0.7491481304168701,0,0.0,0.2917297082577723,1.593274050885526,-0.33047314098488756,-0.03744800246396767,1.268410443603258,0.1631837022848046,0.16334016371146307,0.16563386763385252
0.7943167686462402,0,0.0,0.2907076913669702,1.5987840579138726,-0.3279848942888924,-0.03621909535819084,1.2713565049601225,0.16410234643999114,0.16379774251188245,0.16847923937653153
0.8526489734649658,0,0.0,0.2893012468327884,1.605870265102522,-0.3217835992036163,-0.03372283098312726,1.2752158709945094,0.15744954230767402,0.16035611518350124,0.1709208826334976
0.9067625999450684,0,0.0,0.28790963789427426,1.6124122603640556,-0.3189688927005481,-0.03261535146448199,1.2796634468795989,0.15958826208469806,0.1606704539016868,0.17100204495064328
0.9619007110595703,0,0.0,0.28640610098270725,1.619044681209355,-0.31247491894245055,-0.030740894654620543,1.2866661484993636,0.15281824541009115,0.15826112527452227,0.1685183936788564
1.031064510345459,0,0.0,0.28439865432772804,1.6273134743088182,-0.3052941349417443,-0.030425750363850677,1.2936116630393149,0.1486936902346002,0.1583126447796729,0.17104044319822415
1.0801746845245361,0,0.0,0.2828916809245028,1.6331485176699516,-0.29871552468904017,-0.02974432945721827,1.3065667910890975,0.14615591661859478,0.1575089622658263,0.1592003284690289
1.130727767944336,0,0.0,0.2812701010377356,1.63912188269266,-0.29466744789156185,-0.028961209703750383,1.3112460852582115,0.14680974539902722,0.15624542277070208,0.16842545733678668
1.1812434196472168,0,0.0,0.27957885752049255,1.6450557742695997,-0.2855861318503911,-0.02736914747239664,1.31664888266802,0.1373786412006746,0.1538786377905385,0.16809223117969013
1.2362635135650635,0,0.0,0.27765671213243187,1.6514771722167056,-0.28191930425311545,-0.027072603406267826,1.324746702674166,0.14110067549805844,0.15398627401562034,0.16520986915877023
1.290581226348877,0,0.0,0.2756777294487476,1.6577722098384355,-0.27271697397675254,-0.027155678901040828,1.333271678185994,0.1311003661677781,0.15351251939061777,0.16370363464848928
1.3431828022003174,0,0.0,0.27368475606654863,1.6638245907293328,-0.2602477567114918,-0.0281491459865581,1.3350742017380486,0.12172899442460564,0.15406008408553315,0.1724727337413468
1.4037230014801025,0,0.0,0.2712985306971591,1.670734919901844,-0.258863502433594,-0.02597237496833894,1.345773836377778,0.13225126202423648,0.1483637312536345,0.16270139874343895
1.4540133476257324,0,0.0,0.26924165203789835,1.676428432114823,-0.24988302795065787,-0.023476607943575797,1.3514248175137025,0.1202897460917054,0.14624411824519815,0.16671700263353972
1.5050926208496094,0,0.0,0.2670837142419954,1.682166173645933,-0.24619359092043389,-0.022007430320944203,1.3565321443663951,0.12385916182476578,0.14550063637370164,0.16778291058875078
1.5593407154083252,0,0.0,0.264716609963672,1.6882084726364943,-0.23901440275145042,-0.018874290816137312,1.3645955336018465,0.11689932380289028,0.14101918156793067,0.16428266701251573
1.6121799945831299,0,0.0,0.2623370576795311,1.6940413159580947,-0.23241316561391073,-0.015538922931727758,1.3743798080403933,0.11429286284837119,0.1380859830885409,0.16053644133594502
1.6599068641662598,0,0.0,0.2601255832299002,1.69926389403359,-0.2283756100526282,-0.013673917153573207,1.3745287080189375,0.11495195444901336,0.13782308266560492,0.17226075719132547
