time,phase,z_tof_real,z_tof_reported,z_est,vz_est,vz_cmd,x_tag,y_tag,x_est,y_est,tag_visible,kf_mode
0.0,approach,0.85,0.85,0.85,0.0,0.25,2.1365971247317326,0.1962077857315158,2.1365971247317326,0.1962077857315158,True,normal
0.11427807807922363,approach,0.84,0.84,0.8444240319246633,-0.012606725783352042,0.25,2.1393337668250205,0.19609784965963814,2.1393337668250205,0.19609784965963814,True,normal
0.2290189266204834,approach,0.84,0.84,0.8415432807627767,-0.018252368725029357,0.25,2.1359509194003907,0.1949815898745983,2.1359509194003907,0.1949815898745983,True,normal
0.3408176898956299,approach,0.84,0.84,0.8398620634141516,-0.01776515844063518,0.25,2.137008860234252,0.19420003183627293,2.137008860234252,0.19420003183627293,True,normal
0.4532756805419922,approach,0.83,0.83,0.834102995599122,-0.02953187885711475,0.25,2.139590705012475,0.19274696845019362,2.139590705012475,0.19274696845019362,True,normal
0.5689890384674072,approach,0.83,0.83,0.830619369892468,-0.030882462855378434,0.25,2.142577374579888,0.19250947884461161,2.142577374579888,0.19250947884461161,True,normal
0.6840283870697021,approach,0.83,0.83,0.8285841349163087,-0.028551156100512676,0.25,2.1412558359380776,0.1916575288801529,2.1412558359380776,0.1916575288801529,True,normal
0.8005046844482422,approach,0.82,0.82,0.8234772501766893,-0.0329447235989586,0.25,2.1481888203398376,0.19276376693385677,2.1481888203398376,0.19276376693385677,True,normal
0.9145574569702148,approach,0.82,0.82,0.8201164772168448,-0.033060270780417206,0.25,2.145874316195414,0.19313059560411783,2.145874316195414,0.19313059560411783,True,normal
1.0279150009155273,approach,0.82,0.82,0.8178820620900457,-0.031371519233558486,0.25,2.1509364672909665,0.19454583699341496,2.1509364672909665,0.19454583699341496,True,normal
1.1402525901794434,approach,0.82,0.82,0.8163875614767362,-0.029004620105094518,0.25,2.149612532112133,0.19486453670346,2.149612532112133,0.19486453670346,True,normal
1.253857135772705,approach,0.81,0.81,0.8124681452419649,-0.030360650243061275,0.25,2.1614799129799334,0.1967901249585941,2.1614799129799334,0.1967901249585941,True,normal
1.3661808967590332,approach,0.81,0.81,0.8095879566652586,-0.03016728053216196,0.25,2.1500361084522486,0.1971159188401226,2.1500361084522486,0.1971159188401226,True,normal
1.4821407794952393,approach,0.82,0.82,0.8100495685545229,-0.026110383344080508,0.25,2.1637782442489963,0.200650338325714,2.1637782442489963,0.200650338325714,True,normal
1.5937795639038086,approach,0.81,0.81,0.8080675278238811,-0.025415102137320116,0.25,2.1690949085261986,0.20378412926562967,2.1690949085261986,0.20378412926562967,True,normal
1.7067897319793701,approach,0.81,0.81,0.8065721763386174,-0.02431088454767456,0.25,2.1775034244285076,0.20777529624756863,2.1775034244285076,0.20777529624756863,True,normal
1.8190109729766846,approach,0.81,0.81,0.805451237925975,-0.022981139301211203,0.25,2.171930436542294,0.2097565937941769,2.171930436542294,0.2097565937941769,True,normal
1.9314777851104736,approach,0.82,0.82,0.8067707140959316,-0.019427399974732237,0.25,2.1842744581048072,0.2127127994522276,2.1842744581048072,0.2127127994522276,True,normal
2.0437984466552734,approach,0.83,0.83,0.8100392752554209,-0.014442800472399025,0.25,2.1762964942119503,0.21410699669577174,2.1762964942119503,0.21410699669577174,True,normal
2.1567633152008057,approach,0.84,0.84,0.8148874575458165,-0.008550619151886842,0.25,2.187723226716942,0.21810050486401775,2.187723226716942,0.21810050486401775,True,normal
2.273085117340088,approach,0.86,0.86,0.8229790637401314,-0.0003095936554393195,0.25,2.1889627714077786,0.2203405976925975,2.1889627714077786,0.2203405976925975,True,normal
2.3866162300109863,approach,0.87,0.87,0.8318747704435169,0.007813032648952962,0.25,2.1776778288223335,0.2219942894624038,2.1776778288223335,0.2219942894624038,True,normal
2.5001354217529297,approach,0.9,0.9,0.8451512191202055,0.019084637931509458,0.25,2.184014793209155,0.22429565566941734,2.184014793209155,0.22429565566941734,True,normal
2.612826347351074,approach,0.91,0.91,0.858515744731732,0.02936007216759,0.25,2.1811873717136154,0.22639916473129643,2.1811873717136154,0.22639916473129643,True,normal
2.7255375385284424,approach,0.93,0.93,0.8737260460476413,0.04033273293792433,0.25,2.1711976000608564,0.22859134837702189,2.1711976000608564,0.22859134837702189,True,normal
2.837378978729248,approach,0.94,0.94,0.8887516529622685,0.050144657862546085,0.25,2.171456872762836,0.23145655523774625,2.171456872762836,0.23145655523774625,True,normal
2.949781894683838,approach,0.96,0.96,0.9053304482687653,0.060465761138084106,0.25,2.1591051446259173,0.23499904236431912,2.1591051446259173,0.23499904236431912,True,normal
3.0621776580810547,approach,0.99,0.99,0.9249761176063939,0.07261286350243547,0.25,2.155121857965498,0.2384698799752999,2.155121857965498,0.2384698799752999,True,normal
3.1762452125549316,approach,1.01,1.01,0.9455859648626114,0.08455338560749283,0.25,2.146525034953613,0.241385605888606,2.146525034953613,0.241385605888606,True,normal
3.2931644916534424,approach,1.02,1.02,0.9652954650924908,0.09463847630584776,0.25,2.1289963447107225,0.24497402264705054,2.1289963447107225,0.24497402264705054,True,normal
3.407172679901123,approach,1.04,1.04,0.9858385084726714,0.1045859794496991,0.25,2.1194766909982516,0.24834504663964518,2.1194766909982516,0.24834504663964518,True,normal
3.521066904067993,approach,1.05,1.05,1.0053839282331896,0.11276031170326248,0.25,2.1165017698633934,0.254351824624668,2.1165017698633934,0.254351824624668,True,normal
3.63317608833313,approach,1.07,1.07,1.0256607781432063,0.12087190819453884,0.25,2.1133264090533137,0.2591660043326925,2.1133264090533137,0.2591660043326925,True,normal
