test_distance,sample_num,detected,x_tag,y_tag,z_tag,altitude,battery
1.0,96,1,-0.04437558540435595,-0.24537225227009177,0.825367460294898,0.74,57
1.0,97,1,-0.04471806310432804,-0.243371771686532,0.8282235885206858,0.74,57
1.0,98,1,-0.04455716946149134,-0.23833938076264474,0.8326873174081639,0.75,57
1.0,99,1,-0.04420771334401173,-0.23269118329399643,0.8382291547974707,0.76,57
1.0,100,1,-0.044290623080007266,-0.2260785405582228,0.8440851987562699,0.76,57
1.0,101,1,-0.04525031383364229,-0.21520013230941276,0.8523962993849321,0.77,57
1.0,102,1,-0.04619173096525578,-0.20514084628232604,0.8597359230189612,0.78,57
1.0,103,1,-0.047065486511975695,-0.19466589861820166,0.8666009197146567,0.79,57
1.0,104,1,-0.048429761891530664,-0.17923636207326088,0.8764908711477057,0.8,57
1.0,105,1,-0.0489671927147539,-0.17074405014714197,0.8800076646577544,0.81,57
1.0,106,1,-0.04958344509058615,-0.1538516763525256,0.8896598713272783,0.82,57
1.0,107,1,-0.050294912357496085,-0.14238287930867374,0.8967613970416952,0.83,57
1.0,108,1,-0.05185896648369367,-0.13302067599080983,0.9031368981803614,0.83,57
1.0,109,1,-0.05479494907129769,-0.12638103531888664,0.9114015157622921,0.84,57
1.0,110,1,-0.06046921032081877,-0.11983689397826802,0.921664055843091,0.85,57
1.0,111,1,-0.06557306774296846,-0.11573146156896656,0.9281623286872709,0.85,57
1.0,112,1,-0.07082465745075764,-0.11251660683429585,0.9315355248239146,0.85,57
1.0,113,1,-0.07535399155708428,-0.10962600195396469,0.934934675937892,0.86,57
1.0,114,1,-0.07980277060446081,-0.10576891559263528,0.936395752455771,0.86,57
1.0,115,1,-0.08234056294744084,-0.10307993675455131,0.9385300225962906,0.86,57
1.0,116,1,-0.08434750311364532,-0.10181500801349216,0.939092274534769,0.87,57
1.0,117,1,-0.08719465795559257,-0.100830590754598,0.9394146263134697,0.86,57
1.0,118,1,-0.09227702210033574,-0.09877449693667484,0.9404496754897935,0.87,57
1.0,119,1,-0.09647462711797,-0.09648322706217517,0.9432352842255831,0.87,57
1.0,120,1,-0.1000235318326287,-0.09326430531350408,0.9451676331893709,0.87,57
1.0,121,1,-0.10284310556145382,-0.09026004349987396,0.9453186613250353,0.87,57
1.0,122,1,-0.1055723486826054,-0.08735647162154583,0.9449043054044847,0.87,57
1.0,123,1,-0.10740807878542118,-0.0857871496052682,0.9438631993627205,0.87,57
1.0,124,1,-0.10806879229981683,-0.08504995395344696,0.9406130409950502,0.88,57
1.0,125,1,-0.10869144483074289,-0.08506945904319982,0.9395486147521657,0.87,57
1.0,126,1,-0.10847038816058001,-0.08548613819532339,0.9364974052034775,0.87,57
1.0,127,1,-0.1075992703796211,-0.08628608136754869,0.9339741871562994,0.87,57
1.0,128,1,-0.10636015483632916,-0.08646144757530516,0.9299558406128976,0.87,57
1.0,129,1,-0.10531969557485327,-0.0873305951537877,0.9257738524908413,0.87,57
1.0,130,1,-0.1037133468728555,-0.08718827118688326,0.9229360889347054,0.87,57
1.0,131,1,-0.10292823515742582,-0.08744042709325497,0.921114020060109,0.87,57
1.0,132,1,-0.10258711831332085,-0.08751357525711546,0.9181894773759125,0.87,57
1.0,133,1,-0.10400710475142438,-0.08744664092209067,0.9182368327516498,0.87,57
1.0,134,1,-0.10677445846632526,-0.08798831814748305,0.9192305419044345,0.87,57
1.0,135,1,-0.11178901456639913,-0.08984187038206427,0.9195322976801179,0.87,57
1.0,136,1,-0.11522504184148509,-0.09098161604867581,0.9182258654688172,0.87,57
1.0,137,1,-0.11934486427793593,-0.09288219310764106,0.9163276287184402,0.86,57
1.0,138,1,-0.12208404800249027,-0.09548637928487877,0.9129201439791289,0.86,57
1.0,139,1,-0.12481626559611006,-0.09888991705091682,0.9104274509697331,0.86,57
1.0,140,1,-0.12719776450587758,-0.10284796064281723,0.9081914006162998,0.85,57
1.0,141,1,-0.13083996322623032,-0.1081818828582405,0.9071243013790142,0.85,57
1.0,142,1,-0.13214837906947133,-0.11206354996908931,0.9025722733421396,0.85,57
1.0,143,1,-0.13304967264235962,-0.11604908109190062,0.901521800212192,0.84,57
1.0,144,1,-0.1334036907857877,-0.12165267232706634,0.8984124922955768,0.84,57
1.0,145,1,-0.13408669508940724,-0.1261340328828432,0.8981107823212373,0.84,57
1.0,146,1,-0.13429285061354015,-0.12948497718161683,0.8948709230386358,0.83,57
1.0,147,1,-0.13487885639482633,-0.13176206252618392,0.8936427132585127,0.83,57
1.0,148,1,-0.1350911436703644,-0.13244129652341793,0.8909511480515963,0.83,57
1.0,149,1,-0.13510466240383318,-0.1313959878703786,0.8872872847414079,0.83,57
1.0,150,1,-0.13434502923504296,-0.12975917929452102,0.8854308172103599,0.83,57
1.0,151,1,-0.13216354858684826,-0.12588633754940112,0.8813961489372217,0.83,57
1.0,152,1,-0.13027163899657299,-0.12217978331000842,0.8782272310596929,0.84,57
1.0,153,1,-0.1285251845904918,-0.11951527836114136,0.8750785244448672,0.84,57
1.0,154,1,-0.1274259922326216,-0.11676044009926989,0.8711429299417064,0.84,57
1.0,155,1,-0.12714161367483326,-0.11436385316812325,0.8671519120258455,0.84,57
1.0,156,1,-0.12725329961941206,-0.11215462648846151,0.8623716706837691,0.84,57
1.0,157,1,-0.1279573091829494,-0.10978688745355727,0.8563613011092275,0.84,57
1.0,158,1,-0.12889625681268016,-0.10991874995558568,0.8519541481685314,0.84,57
1.0,159,1,-0.13095574884143438,-0.11007089478029732,0.8503518413382494,0.84,57
1.0,160,1,-0.13301845895587727,-0.1107727408845141,0.8505784015176951,0.84,57
1.0,161,1,-0.13334732013019523,-0.11695718050341387,0.8506803814191873,0.84,57
1.0,162,1,-0.13190931555804747,-0.1247472620935852,0.8511192963984623,0.83,57
1.0,163,1,-0.13010731086894795,-0.132148093825535,0.8511959720275641,0.82,57
1.0,164,1,-0.13007613125617185,-0.13797216248931915,0.8548656493907401,0.82,57
1.0,165,1,-0.13311192181882572,-0.14281388247816657,0.8616488913870572,0.82,57
1.0,166,1,-0.1375018533524429,-0.14494443360496695,0.8669578041167887,0.82,56
1.0,167,1,-0.14165560680986627,-0.1451858746817799,0.8712161761296928,0.83,56
1.0,168,1,-0.14642566233276055,-0.14351636265300594,0.8768430937277003,0.83,56
1.0,169,1,-0.14837045610378302,-0.14148670773343122,0.8795163781328436,0.83,56
1.0,170,1,-0.1484765437659509,-0.13908969549066766,0.8802719068878628,0.83,56
1.0,171,1,-0.14591731179360926,-0.13584237073602892,0.8807756056976361,0.84,56
1.0,172,1,-0.13867847049511728,-0.12804266108911097,0.8808512208727217,0.84,56
1.0,173,1,-0.13196862387302605,-0.11837551746046308,0.8806753968863051,0.85,56
1.0,174,1,-0.12660802608980293,-0.10877116401428444,0.8831450073730318,0.85,56
1.0,175,1,-0.12308634054217238,-0.10206557766471086,0.88845833896387,0.86,56
1.0,176,1,-0.12132258564588813,-0.09655649126660316,0.894360505446142,0.87,56
1.0,177,1,-0.12095694216447607,-0.09358303998691227,0.8953577618114772,0.87,56
1.0,178,1,-0.12041369486568107,-0.09394920032392519,0.8959357594079187,0.87,56
1.0,179,1,-0.11783853243693257,-0.09617637158084742,0.8910509129248083,0.87,56
1.0,180,1,-0.11274006110188445,-0.10166896442629729,0.8831977678766342,0.86,56
1.0,181,1,-0.1088936226896871,-0.10557298670415664,0.8741857263706903,0.86,56
1.0,182,1,-0.10685925405992272,-0.10952039491882758,0.8675209909260049,0.85,56
1.0,183,1,-0.10969671533571193,-0.11262044592038248,0.8648770393804871,0.85,56
1.0,184,1,-0.11411631946805499,-0.11178798543086238,0.8641012555219817,0.85,56
1.0,185,1,-0.11878563029353781,-0.10808356914771836,0.8664918618558443,0.85,56
1.0,186,1,-0.12334746319820078,-0.10073170598671412,0.8716213034120358,0.86,56
1.0,187,1,-0.12891155817168887,-0.08706778439727156,0.8805249209602793,0.88,56
1.0,188,1,-0.13194459661396704,-0.07590993332394297,0.8871905312694145,0.88,56
1.0,189,1,-0.13272892218181936,-0.06628101175869532,0.8927204418531176,0.89,56
1.0,190,1,-0.1302110064695497,-0.058433119091562034,0.8953649850278096,0.9,56
1.0,191,1,-0.1264002693706856,-0.055190145441120136,0.8920726988447372,0.9,56
1.0,192,1,-0.12182447924123586,-0.05482300494634733,0.887152375619708,0.9,56
1.0,193,1,-0.11771705586247178,-0.056911648787342776,0.8802287740475723,0.89,56
1.0,194,1,-0.11412072783174056,-0.06295670019755309,0.8705725993163873,0.89,56
1.0,195,1,-0.11296843716669949,-0.0696755605666014,0.8618402846136337,0.88,56
1.0,196,1,-0.11365176816654947,-0.07738115196969095,0.8571171138221286,0.87,56
1.0,197,1,-0.11656708607632334,-0.08530254020908339,0.8523087418340602,0.86,56
1.0,198,1,-0.11908756755358382,-0.08908720018064478,0.8531284776108142,0.86,56
1.0,199,1,-0.12338048057407108,-0.09755001636023254,0.8536280027117216,0.86,56
1.0,200,1,-0.12548513291904964,-0.10493168487617188,0.8554518151649217,0.85,56
1.0,201,1,-0.1264893526358004,-0.1149608846445386,0.8551895329251988,0.84,56
1.0,202,1,-0.1262952045239839,-0.12192360342116895,0.8550384523657121,0.84,56
1.0,203,1,-0.12578295771020687,-0.1284673752227891,0.8566825087279645,0.83,56
1.0,204,1,-0.12480830577539309,-0.13684922227438248,0.85788287695268,0.83,56
1.0,205,1,-0.12422537131291872,-0.14197717964581807,0.857672095306483,0.82,56
1.0,206,1,-0.12411390490597725,-0.14574447832033832,0.8594963495509731,0.82,56
1.0,207,1,-0.1244601490809372,-0.14829189667113335,0.8586725516602263,0.82,56
1.0,208,1,-0.12434119068134378,-0.14939492794622758,0.8563509745482591,0.82,56
1.0,209,1,-0.12236613715333802,-0.14870025883890522,0.8547203475492453,0.82,56
1.0,210,1,-0.11834471760582017,-0.14464009696582714,0.8489744466276754,0.82,56
1.0,211,1,-0.11674224206015188,-0.1402917706371577,0.8466696460976472,0.82,56
1.0,212,1,-0.11493908778553032,-0.13531970710839628,0.8433169229706392,0.82,56
1.0,213,1,-0.11302271170889103,-0.12953679779423244,0.8421320747807288,0.82,56
1.0,214,1,-0.1102788376496398,-0.12143458402057108,0.8413101953960629,0.83,56
1.0,215,1,-0.10770848324653735,-0.11699683138892497,0.841668681411247,0.84,56
1.0,216,1,-0.10594821242312535,-0.11543592267352892,0.8444164727793017,0.84,56
1.0,217,1,-0.10464192939709001,-0.11629706016281009,0.8461754057159094,0.84,56
1.0,218,1,-0.10305357926371844,-0.11818464972283142,0.8486998591045312,0.84,56
1.0,219,1,-0.10066713651301938,-0.12206333056585826,0.8515730678749794,0.84,56
1.0,220,1,-0.0983852413528664,-0.12785043038919908,0.854937141258484,0.83,56
1.0,221,1,-0.09639283270281211,-0.13236059176865872,0.8556675605620108,0.83,55
1.0,222,1,-0.09467951167413184,-0.13634294756308213,0.8575542709692964,0.83,55
1.0,223,1,-0.09359171723138796,-0.14215919360450122,0.8576036173695227,0.82,55
1.0,224,1,-0.09325517195659994,-0.1447028563845442,0.8572539128774319,0.82,55
1.0,225,1,-0.09382961705952557,-0.14672603820053792,0.8581835507975079,0.82,55
1.0,226,1,-0.0956254673754351,-0.15004290887559407,0.8580567582496545,0.82,55
1.0,227,1,-0.09734418879313111,-0.15321654721851372,0.8588951082864326,0.81,55
1.0,228,1,-0.09939804220113271,-0.15624126344263312,0.859002141870612,0.81,55
1.0,229,1,-0.10170931189885818,-0.15985510039752707,0.859289739189912,0.81,55
1.0,230,1,-0.10552916554588677,-0.16387124808784373,0.858280370771638,0.81,55
1.0,231,1,-0.10891590941118098,-0.1656061032469212,0.856991803116691,0.8,55
1.0,232,1,-0.11317898833776217,-0.16628535425062899,0.8547468682755115,0.8,55
1.0,233,1,-0.11861433565719547,-0.1674429700896155,0.8522617528002577,0.8,55
1.0,234,1,-0.1224472649648408,-0.1696762517139013,0.8517821391979434,0.8,55
1.0,235,1,-0.12485641320107825,-0.17246167483149163,0.8512099622551147,0.79,55
1.0,236,1,-0.12601665987608499,-0.17651594505097967,0.85179824653468,0.79,55
1.0,237,1,-0.1252521784603165,-0.17916401265528678,0.8526822934556777,0.79,55
1.0,238,1,-0.1232545314189179,-0.18131366291601406,0.8518274378766333,0.79,55
1.0,239,1,-0.12089698928022924,-0.18367886291911859,0.8512708305234004,0.79,55
1.0,240,1,-0.11964006786769875,-0.1843732222281052,0.8512569864702433,0.79,55
1.0,241,1,-0.11886362542704537,-0.18407140511096357,0.8510755332752218,0.79,55
1.0,242,1,-0.11830110877626167,-0.18301782966684338,0.8515770826668321,0.79,55
1.0,243,1,-0.11730064378528472,-0.1809678809017388,0.8519127583993734,0.79,55
1.0,244,1,-0.11677002287558833,-0.17878108167448392,0.8532825438919421,0.79,55
1.0,245,1,-0.1159102513297581,-0.17540045690829628,0.854129891638327,0.79,55
1.0,246,1,-0.11526277229297492,-0.17154703810290908,0.8560299335844729,0.8,55
1.0,247,1,-0.11451214630115018,-0.16749247926212255,0.8578224799170869,0.8,55
1.0,248,1,-0.11376766572227003,-0.1649554287858905,0.8597383703152974,0.8,55
1.0,249,1,-0.11198838160230941,-0.1634494003348733,0.8610897632796312,0.8,55
1.0,250,1,-0.10839241707586049,-0.16284589133716776,0.8638509039385056,0.81,55
1.0,251,1,-0.10502502817937713,-0.1626658837313673,0.8642509180687326,0.8,55
1.0,252,1,-0.10118985922716989,-0.1632781490826702,0.864774052678949,0.8,55
1.0,253,1,-0.09722916489087712,-0.1649044170785694,0.8660065750255266,0.8,55
1.0,254,1,-0.09224373005703795,-0.16685587697474444,0.8662628996399118,0.8,55
1.0,255,1,-0.08957065476107426,-0.1687946772692111,0.8671677762688854,0.8,55
1.0,256,1,-0.0878460280399376,-0.17097681128637904,0.8661056664331148,0.8,55
1.0,257,1,-0.08665318293478304,-0.17292433347350988,0.8655560931818989,0.8,55
1.0,258,1,-0.08614479790971549,-0.173510876058553,0.8653439411027313,0.79,55
1.0,259,1,-0.08618607227978237,-0.17436933765248244,0.866056949643583,0.79,55
1.0,260,1,-0.08644446528404277,-0.1750328199664237,0.866782339658171,0.8,55
1.0,261,1,-0.0858587503621959,-0.17569662883672532,0.865501895946416,0.79,55
1.0,262,1,-0.08384743671345186,-0.17516578312147726,0.8655225112013419,0.79,55
1.0,263,1,-0.08204205975443218,-0.17342620226082014,0.8658078725159469,0.8,55
1.0,264,1,-0.078888712299872,-0.16552934111431458,0.8689041952828617,0.81,55
1.0,265,1,-0.07971148335843327,-0.15392329762486578,0.87682687416425,0.81,55
1.0,266,1,-0.08181845492669321,-0.14565421767119174,0.8809551841728694,0.82,55
1.0,267,1,-0.08455117208594046,-0.1390955074937536,0.8881232556617082,0.83,55
1.0,268,1,-0.08666697938188585,-0.13044352790660496,0.8934045597952698,0.84,55
1.0,269,1,-0.085858561968299,-0.12645018571112596,0.8953171097673438,0.84,55
1.0,270,1,-0.08317728320816198,-0.12400297483695207,0.8941535067559342,0.84,55
1.0,271,1,-0.07977294222604649,-0.12301735386738302,0.8917974898989385,0.84,55
1.0,272,1,-0.07554239090801362,-0.12342308422946227,0.8889302681669178,0.84,55
1.0,273,1,-0.07386231896087579,-0.12352327208777074,0.8863801174536743,0.84,55
1.0,274,1,-0.07326617947677154,-0.12410131237375983,0.8827122237477568,0.84,55
1.0,275,1,-0.07429501563746431,-0.12654993072668924,0.8781841988630469,0.83,55
1.0,276,1,-0.07719730692745264,-0.12915553268802268,0.8776029975350865,0.83,55
1.0,277,1,-0.08075415636020168,-0.13184671503855078,0.8771931404168071,0.83,55
1.0,278,1,-0.08537682772201881,-0.13741807949642923,0.8780488020974576,0.83,55
1.0,279,1,-0.08953559140372379,-0.13947032291235562,0.8798090691560103,0.83,55
1.0,280,1,-0.09626693419728995,-0.13948913967814516,0.8856854315444661,0.83,55
1.0,281,1,-0.10845595178596831,-0.1408661260675909,0.9008720567866837,0.83,55
1.0,282,1,-0.11746438235482788,-0.1436857032413347,0.9061663348153646,0.83,55
1.0,283,1,-0.1258085608968028,-0.14710041723460415,0.9117278275903558,0.83,55
1.0,284,1,-0.13416863139613952,-0.15182226552343667,0.9152325749847562,0.83,55
1.0,285,1,-0.1363700384567982,-0.15689687343111142,0.9155471841751097,0.82,55
1.0,286,1,-0.13386824030015942,-0.16253371542798054,0.9118466843601098,0.81,55
1.0,287,1,-0.1269911007929403,-0.16922102835611025,0.9063274597670852,0.81,55
1.0,288,1,-0.11668981761439419,-0.17575793191165198,0.9005779512057591,0.8,55
1.0,289,1,-0.1055321842669639,-0.18242391719765946,0.894437744949722,0.8,55
1.0,290,1,-0.09226863658176093,-0.1903550729500471,0.8871064636844337,0.79,55
1.0,291,1,-0.08507718570932155,-0.1960211800780262,0.8820877400277143,0.78,55
1.0,292,1,-0.07931671176786544,-0.20224549368466735,0.8775206157875917,0.78,55
1.0,293,1,-0.0765957722489286,-0.20603772190066522,0.8759611097063469,0.78,55
1.0,294,1,-0.07287682060197931,-0.20636537192834317,0.8726441911497885,0.78,54
1.0,295,1,-0.06658642066134023,-0.206708753388345,0.8689280698134688,0.78,54
1.0,296,1,-0.06122017054078677,-0.20550786276828417,0.8659220291309708,0.78,54
1.0,297,1,-0.05695410700333157,-0.2037213098566055,0.8637566584858284,0.78,54
1.0,298,1,-0.05461182278242634,-0.2005878258744913,0.8613158053660435,0.78,54
1.0,299,1,-0.05519193371392321,-0.1966997673374019,0.8617696920647016,0.78,54
1.5,0,1,-0.05042594587476402,-0.3181087837426357,1.54715344853809,0.79,53
1.5,1,1,-0.048220328013616164,-0.31569463039456513,1.5415802416186262,0.79,53
1.5,2,1,-0.044007742282831955,-0.31205980676109474,1.5326697563598608,0.79,53
1.5,3,1,-0.03994092455753279,-0.310726249779196,1.5357847104810707,0.79,53
1.5,4,1,-0.03452269897863095,-0.3069202726257327,1.526851211140408,0.79,53
1.5,5,1,-0.028714226324806347,-0.30204482238563746,1.5220268004397846,0.79,53
1.5,6,1,-0.025729614945001957,-0.3005459412640459,1.5195959497622287,0.8,53
1.5,7,1,-0.02152477345861688,-0.29805544747161267,1.51652980425885,0.8,53
1.5,8,1,-0.018872478355923653,-0.29339848072877517,1.5174444076838738,0.8,53
1.5,9,1,-0.020263837288108582,-0.28636250812001135,1.5123655577896635,0.81,53
1.5,10,1,-0.023702208944209324,-0.28108369650437215,1.5200695253023804,0.81,53
1.5,11,1,-0.029532377618095244,-0.2730670645255564,1.521238047481953,0.82,53
1.5,12,1,-0.034003630962514415,-0.2682577995050623,1.5234948882301367,0.82,53
1.5,13,1,-0.038490506262554146,-0.26391395122567984,1.5271344188361837,0.83,53
1.5,14,1,-0.04009045784855038,-0.2614915729712204,1.5304664969456716,0.83,53
1.5,15,1,-0.03984559329000702,-0.2588969065377952,1.5296565491768443,0.83,53
1.5,16,1,-0.03793696266177582,-0.25732155125006356,1.5274130310363132,0.83,53
1.5,17,1,-0.03556674308869781,-0.2576816342394732,1.5249024475474044,0.83,53
1.5,18,1,-0.03196954930287004,-0.25967521279451494,1.5197191118489368,0.83,53
1.5,19,1,-0.026756480250653424,-0.2645895106627887,1.5225115442020993,0.82,53
1.5,20,1,-0.020874367259058505,-0.26836877425415895,1.5119248074945866,0.82,53
1.5,21,1,-0.01249382569609905,-0.27625370997427023,1.5057175481545968,0.81,53
1.5,22,1,-0.003961825303612954,-0.2826559116349571,1.4953824893640313,0.81,53
1.5,23,1,0.004071105874072818,-0.2864132306927139,1.4915597885218135,0.8,53
1.5,24,1,0.006837251325432862,-0.28524779065166495,1.4850688115492672,0.8,53
1.5,25,1,0.009121253090886683,-0.2792150161649091,1.490768429158655,0.8,53
1.5,26,1,0.007965574908848897,-0.26945365787927983,1.4902316128674191,0.82,53
1.5,27,1,0.005049938607244817,-0.257597071549809,1.4966656168334722,0.83,53
1.5,28,1,0.001142943085711635,-0.24178907478833445,1.503687536944319,0.85,53
1.5,29,1,-0.005601130340263973,-0.21959611138418794,1.5201826542896457,0.86,53
1.5,30,1,-0.012111140778533059,-0.20642859566116706,1.5315478066994659,0.87,53
1.5,31,1,-0.01941647939140928,-0.19691229104523122,1.5417231581456254,0.88,52
1.5,32,1,-0.029075869181116716,-0.1901911208667896,1.551897623314025,0.88,52
1.5,33,1,-0.03438210163491678,-0.1931599333692312,1.5593659255299845,0.88,52
1.5,34,1,-0.0375352789062307,-0.20491401919278196,1.5631133900985912,0.88,52
1.5,35,1,-0.03786629937292684,-0.21554263795244505,1.5618616112228614,0.86,52
1.5,36,1,-0.037437508268375504,-0.22768653720888501,1.566765096181217,0.85,52
1.5,37,1,-0.03561478170835696,-0.24273585689673252,1.559661596797013,0.85,52
1.5,38,1,-0.03471076925374099,-0.2522917567499132,1.5622902932635399,0.84,52
1.5,39,1,-0.034776991338912364,-0.2596339424210907,1.5611605425922068,0.83,52
1.5,40,1,-0.03536860825256063,-0.26605595723462594,1.5526348139933406,0.83,52
1.5,41,1,-0.03590712981854734,-0.2710492917881665,1.545850598098914,0.82,52
1.5,42,1,-0.03574728365345542,-0.27327592047157717,1.5431794618108494,0.82,52
1.5,43,1,-0.033856954952417535,-0.27605176848078805,1.5319716189093902,0.82,52
1.5,44,1,-0.03224695805453782,-0.27855337727887886,1.525379751238857,0.81,52
1.5,45,1,-0.029961739819942497,-0.2806046882951973,1.5196027450056984,0.81,52
1.5,46,1,-0.026529662681750988,-0.28405696103926914,1.5177490359997377,0.81,52
1.5,47,1,-0.02459738083392466,-0.28695122761627523,1.5153343399874668,0.81,52
1.5,48,1,-0.023326182308050874,-0.2887640565045072,1.5127443006078474,0.8,52
1.5,49,1,-0.02335675576540454,-0.29175784792258763,1.512229081375358,0.8,52
1.5,50,1,-0.02384113061762501,-0.2921791316835475,1.507078837974155,0.8,52
1.5,51,1,-0.02385715650845623,-0.2927429036271851,1.5113952514990643,0.8,52
1.5,52,1,-0.022564800034470343,-0.29053407631507144,1.5043987735113176,0.8,52
1.5,53,1,-0.019021759754316504,-0.28804692239255264,1.5072410147254582,0.81,52
1.5,54,1,-0.01563530645715998,-0.28507059646289923,1.5088833288394334,0.81,52
1.5,55,1,-0.01078017670131785,-0.28218288635421884,1.5111148045409344,0.81,52
1.5,56,1,-0.006853266775976323,-0.281301509678142,1.5088965856126673,0.81,52
1.5,57,1,-0.0021951730034514495,-0.28313913498332316,1.5143276262898222,0.81,52
1.5,58,1,0.00257608970649641,-0.2863969685976046,1.5084914335669881,0.8,52
1.5,59,1,0.012287535517265368,-0.29614143699749196,1.5099907602475948,0.8,52
1.5,60,1,0.020841989598157546,-0.3062752870416343,1.5038684255565284,0.8,52
1.5,61,1,0.02895634603814316,-0.3162072911282077,1.4951849940326016,0.78,52
1.5,62,1,0.034632834783072615,-0.329514631649225,1.4883745493815776,0.78,52
1.5,63,1,0.033392863326740026,-0.334887307391289,1.48069484167887,0.77,52
1.5,64,1,0.028167615578193504,-0.34007930881256093,1.4820310127852465,0.77,52
1.5,65,1,0.017321997939706735,-0.34044036636922204,1.4866098194328108,0.76,52
1.5,66,1,0.008136947069801845,-0.33756258986140664,1.49647022841879,0.77,52
1.5,67,1,-0.003547614935945397,-0.32860091027350746,1.4978292998128009,0.77,52
1.5,68,1,-0.009129946393598808,-0.3242769086103813,1.5090056246832795,0.78,52
1.5,69,1,-0.010512206121887285,-0.3182421024400409,1.518056444055313,0.79,52
1.5,70,1,-0.006948423299414954,-0.31024272792725344,1.5231106679242619,0.79,52
1.5,71,1,-4.915726189952166e-05,-0.30119713134258314,1.531709391040443,0.79,52
1.5,72,1,0.009875892645656944,-0.28459194620962014,1.5397398570529963,0.82,52
1.5,73,1,0.015798685710193463,-0.27303821217149665,1.553849682972063,0.83,52
1.5,74,1,0.02237732516759837,-0.2588722981282327,1.5617578675954746,0.84,52
1.5,75,1,0.027304630825299422,-0.2524224719762051,1.5675035359399174,0.84,52
1.5,76,1,0.03329012304964556,-0.24951165244267678,1.5662175129766327,0.85,52
1.5,77,1,0.039693949872752585,-0.24889748336056972,1.5624228490292877,0.84,52
1.5,78,1,0.04831312622633681,-0.2521692202959154,1.5561993695213583,0.84,52
1.5,79,1,0.05387647658423872,-0.25466065326867177,1.5503325147310514,0.84,52
1.5,80,1,0.06160113143396917,-0.25735856921158495,1.5443695161425668,0.84,52
1.5,81,1,0.06725109964786985,-0.2618920032018526,1.5311122365195322,0.82,52
1.5,82,1,0.07472384138564257,-0.2695390842332667,1.5287339611845168,0.82,52
1.5,83,1,0.08492997040161969,-0.278504065914538,1.516317577695037,0.81,52
1.5,84,1,0.09126908503444274,-0.2837147931573688,1.5063973449307473,0.81,52
1.5,85,1,0.0967086529725784,-0.29002444118469667,1.5007846612587377,0.8,52
1.5,86,1,0.09685598024771729,-0.29479990019105445,1.494168025840315,0.8,52
1.5,87,1,0.09604361202222993,-0.29776860272586875,1.495267666381427,0.79,52
1.5,88,1,0.09170046000009159,-0.29952357881350133,1.4926452562455665,0.79,52
1.5,89,1,0.08684966978550356,-0.29923392282780664,1.4919325346362975,0.8,52
1.5,90,1,0.08157173603864706,-0.2981024325459333,1.498143005945742,0.8,52
1.5,91,1,0.07505266643307987,-0.29408113376242356,1.498745724633457,0.8,52
1.5,92,1,0.06642171089186194,-0.2907955857936499,1.50794720494027,0.8,52
1.5,93,1,0.06061643836863325,-0.2878028616300719,1.5112807734304026,0.81,52
1.5,94,1,0.05471121477518977,-0.2860905425233133,1.519581898173067,0.81,52
1.5,95,1,0.049975547026480306,-0.28268112364396475,1.522733238324505,0.81,52
1.5,96,1,0.047348438106004684,-0.2808049326350444,1.5299193009904708,0.81,52
1.5,97,1,0.044505258786979605,-0.27899401864629964,1.533427679686557,0.81,52
1.5,98,1,0.04138580704428486,-0.2765261233281412,1.5372590119466463,0.82,52
1.5,99,1,0.038013700636545696,-0.27379783708555777,1.54295293061376,0.82,52
1.5,100,1,0.03578391155450618,-0.2721724771257485,1.5460299133486675,0.82,52
1.5,101,1,0.03417542164127642,-0.270114951689068,1.550527760184032,0.82,52
1.5,102,1,0.03278291727059157,-0.26893234046715614,1.552864301598212,0.82,51
1.5,103,1,0.031832098436479155,-0.2677308683873562,1.5540773573080624,0.82,51
1.5,104,1,0.030840328455835547,-0.2670348350882099,1.5522207403770776,0.83,51
1.5,105,1,0.03117524725575006,-0.26735658372698934,1.5571332183025692,0.83,51
1.5,106,1,0.03226537792759564,-0.2665345775071424,1.5595619973929922,0.82,51
1.5,107,1,0.0330920671092693,-0.26375540734531205,1.562842225844971,0.83,51
1.5,108,1,0.03236656653912365,-0.2587977343207502,1.566575118480492,0.83,51
1.5,109,1,0.030989913925769826,-0.2559129881543537,1.5673134588927167,0.84,51
1.5,110,1,0.029305235873521577,-0.25133411140158635,1.5670669297885325,0.84,51
1.5,111,1,0.026232579555470658,-0.24542080051519227,1.5742507948314803,0.85,51
1.5,112,1,0.022648007508907032,-0.24127768207655825,1.5860187082783632,0.85,51
1.5,113,1,0.014167148475847166,-0.23445198188476196,1.5884138018907912,0.86,51
1.5,114,1,0.0074090422263321624,-0.23082492229039758,1.5882204829058861,0.86,51
1.5,115,1,0.0018130720789737076,-0.2283726361530823,1.592066900857985,0.86,51
1.5,116,1,-0.0016304622709532779,-0.22726392003900978,1.6004039868677944,0.86,51
1.5,117,1,-0.0038183553073209797,-0.22567722635958634,1.595293443144415,0.87,51
1.5,118,1,-0.003052420848708371,-0.22590562124463154,1.5952607666960743,0.86,51
1.5,119,1,-0.0008421678760583739,-0.22801810121341792,1.5971010184281202,0.86,51
1.5,120,1,0.00421408757688263,-0.23146380243345885,1.6001268831717184,0.86,51
1.5,121,1,0.008876694324284565,-0.23356717329215235,1.5927583881186433,0.85,51
1.5,122,1,0.01460272182246933,-0.23687832569747028,1.5835362818678536,0.85,51
