time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.04487252235412598,0.2,0.2,1.7,-0.05898034619272991,0.032705224630893606,1.214676129073474,0.12949017309636496,0.08364738768455321,0.24266193546326298
0.08506226539611816,0.2,0.2,1.7,-0.06513171668192806,0.019126729477730142,1.210834669628042,0.13256585834096404,0.09043663526113493,0.24458266518597893
0.1536870002746582,0.2,0.2,1.7,-0.0680754622905467,0.012266563269243887,1.210883735047597,0.13403773114527334,0.09386671836537806,0.2445581324762015
0.21729564666748047,0.2,0.2,1.7,-0.07091663826587091,0.005334017860737291,1.2111421765822494,0.13545831913293546,0.09733299106963136,0.24442891170887526
0.2744872570037842,0.2,0.2,1.7,-0.07810998521849244,-0.014014892949368269,1.2058788749908114,0.13905499260924623,0.10700744647468415,0.2470605625045943
0.3270223140716553,0.2,0.2,1.7,-0.08037082013999852,-0.02009915311469477,1.206928984469397,0.14018541006999927,0.11004957655734739,0.24653550776530153
0.3776278495788574,0.2,0.2,1.7,-0.08460324831356346,-0.03145757396401844,1.2051320178735196,0.14230162415678174,0.11572878698200922,0.24743399106324016
0.4287281036376953,0.2,0.2,1.7,-0.08664441011890166,-0.036474519501116555,1.203549452220795,0.14332220505945084,0.11823725975055828,0.24822527388960247
0.48278331756591797,0.2,0.2,1.7,-0.09024688967929481,-0.04588817248355488,1.2023275683067287,0.1451234448396474,0.12294408624177744,0.24883621584663562
0.5359039306640625,0.2,0.2,1.7,-0.09182537441581959,-0.05012398254654848,1.2024891982010355,0.14591268720790979,0.12506199127327425,0.24875540089948223
0.5867912769317627,0.2,0.2,1.7,-0.09560068656105743,-0.06195013011234543,1.2068755728764775,0.1478003432805287,0.13097506505617273,0.24656221356176122
0.6354787349700928,0.2,0.2,1.7,-0.09647622892609237,-0.06506458590807387,1.20576013348589,0.1482381144630462,0.13253229295403696,0.24711993325705495
0.6941182613372803,0.2,0.2,1.7,-0.09711814743031304,-0.06850996445703333,1.210204785206918,0.14855907371515653,0.13425498222851667,0.24489760739654098
0.7504417896270752,0.2,0.2,1.7,-0.09784888457061253,-0.07290008299404278,1.2127626520943213,0.14892444228530627,0.1364500414970214,0.24361867395283932
0.8088653087615967,0.2,0.2,1.7,-0.09776518739937237,-0.07648708934404898,1.224795342376647,0.1488825936996862,0.1382435446720245,0.23760232881167653
0.8667404651641846,0.2,0.2,1.7,-0.09723653454875857,-0.07774371026701757,1.2282520336482412,0.1486182672743793,0.1388718551335088,0.23587398317587938
0.9274499416351318,0.2,0.2,1.7,-0.0957557978151812,-0.07972213573004508,1.2397741187538711,0.14787789890759062,0.13986106786502256,0.23011294062306442
0.9802429676055908,0.2,0.2,1.7,-0.09362425853344372,-0.0807039480042097,1.2525794140992086,0.14681212926672188,0.14035197400210486,0.22371029295039568
1.0406346321105957,0.2,0.2,1.7,-0.09224535963497381,-0.08060343928420931,1.2592918664331305,0.14612267981748692,0.14030171964210467,0.22035406678343472
1.1005215644836426,0.2,0.2,1.7,-0.08902701560874551,-0.07934063103518002,1.2701962654488606,0.14451350780437278,0.13967031551759002,0.2149018672755697
1.154914379119873,0.2,0.2,1.7,-0.08514087845554999,-0.07803366200497272,1.2921951174510997,0.14257043922777501,0.13901683100248635,0.20390244127445012
1.2093381881713867,0.2,0.2,1.7,-0.08006927411212982,-0.07492018602026733,1.3056341225671202,0.14003463705606492,0.13746009301013368,0.19718293871643988
1.2633280754089355,0.2,0.2,1.7,-0.07742718342764514,-0.07285623031401507,1.3145719219013288,0.13871359171382258,0.13642811515700753,0.1927140390493356
1.3188600540161133,0.2,0.2,1.7,-0.07163572880115042,-0.06785691952673853,1.329119994837129,0.13581786440057522,0.13392845976336926,0.18544000258143545
1.3751981258392334,0.2,0.2,1.7,-0.06851019993588446,-0.06513634900385665,1.340961184487315,0.13425509996794224,0.13256817450192832,0.17951940775634245
1.4350800514221191,0.2,0.2,1.7,-0.061746550688774056,-0.05856416259584589,1.3621635492656454,0.13087327534438703,0.12928208129792296,0.16891822536717727
1.4834651947021484,0.2,0.2,1.7,-0.05366593520984105,-0.050259660688800674,1.3767104709325748,0.12683296760492052,0.12512983034440034,0.16164476453371257
1.5328688621520996,0.2,0.2,1.7,-0.04457534149907195,-0.042854533668262036,1.3995211233695897,0.12228767074953598,0.12142726683413102,0.15023943831520514
1.5767581462860107,0.2,0.2,1.7,-0.03860419680959494,-0.04029086266604216,1.4089634222626544,0.11930209840479747,0.12014543133302108,0.1455182888686728
1.6336557865142822,0.2,0.2,1.7,-0.034334852423908,-0.03544341723043181,1.4158049381320477,0.117167426211954,0.11772170861521591,0.14209753093397615
1.6887080669403076,0.2,0.2,1.7,-0.023549025820665093,-0.02899632578898551,1.4391935754278877,0.11177451291033255,0.11449816289449276,0.1304032122860561
1.748279333114624,0.2,0.2,1.7,-0.012465835841274532,-0.022051026182429125,1.4591527988756854,0.10623291792063727,0.11102551309121457,0.12042360056215728
1.8026845455169678,0.2,0.2,1.7,-0.007058550964733894,-0.01829779652854449,1.4634285441974484,0.10352927548236696,0.10914889826427225,0.11828572790127578
1.8590476512908936,0.2,0.2,1.7,0.0037635542966439717,-0.010166634949560185,1.4843166408986856,0.09811822285167802,0.1050833174747801,0.10784167955065715
1.901188850402832,0.2,0.2,1.7,0.01404388746969856,-0.0007093476375656954,1.5006343528051704,0.09297805626515072,0.10035467381878285,0.09968282359741476
