time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.03983640670776367,0.15,0.15,1.4,0.22584916744817174,0.020252323623863384,1.0827537920932804,-0.0606793339585374,0.10379814110090929,0.15
0.09736156463623047,0.15,0.15,1.4,0.2257195706428697,0.01890275201715506,1.0820446225715423,-0.06057565651429578,0.10487779838627596,0.15
0.14789319038391113,0.15,0.15,1.4,0.2256101408764852,0.015981992728789144,1.0815684163498194,-0.060488112701188174,0.10721440581696869,0.15
0.20172452926635742,0.15,0.15,1.4,0.22539957219858292,0.012971765296213078,1.0806010224633138,-0.060319657758866344,0.10962258776302954,0.15
0.25517964363098145,0.15,0.15,1.4,0.22509274704786755,0.011311011419449995,1.0795153198495935,-0.06007419763829405,0.11095119086444001,0.15
0.31441593170166016,0.15,0.15,1.4,0.22513213209852795,0.007936498322940801,1.078504997151051,-0.06010570567882237,0.11365080134164736,0.15
0.3669416904449463,0.15,0.15,1.4,0.2248629968769711,0.005800417857383494,1.0751104506710316,-0.059890397501576875,0.1153596657140932,0.15
0.4109055995941162,0.15,0.15,1.4,0.22526779875462366,0.005384865440019542,1.0752965318532248,-0.06021423900369893,0.11569210764798438,0.15
0.4603724479675293,0.15,0.15,1.4,0.22582338148884196,0.005973027401759708,1.0732765886672382,-0.060658705191073574,0.11522157807859223,0.15
0.5176734924316406,0.15,0.15,1.4,0.22613861974341795,0.0065107121382061445,1.0723368564974234,-0.06091089579473437,0.11479143028943509,0.15
0.5692458152770996,0.15,0.15,1.4,0.2272854272956819,0.00845902162514461,1.0729342827561645,-0.061828341836545536,0.11323278269988431,0.15
0.6279346942901611,0.15,0.15,1.4,0.2280301219830547,0.011482896571017729,1.0745036186248305,-0.062424097586443766,0.11081368274318582,0.15
0.6782083511352539,0.15,0.15,1.4,0.2281557980199706,0.01331372060543789,1.0755622815992996,-0.06252463841597648,0.10934902351564968,0.15
0.7303433418273926,0.15,0.15,1.4,0.2283527023600359,0.017191933605544815,1.0789233182412756,-0.06268216188802873,0.10624645311556416,0.15
0.7838764190673828,0.15,0.15,1.4,0.22831255933081082,0.019214993213038108,1.0816048256359547,-0.06265004746464867,0.10462800542956951,0.15
0.8390405178070068,0.15,0.15,1.4,0.22788653575647289,0.022935662222090546,1.0866568921656439,-0.06230922860517832,0.10165147022232757,0.15
