time,phase,z_tof_real,z_tof_reported,z_est,vz_est,vz_cmd,x_tag,y_tag,x_est,y_est,tag_visible,kf_mode
0.0004074573516845703,approach,0.86,0.86,0.86,0.0,0.3,2.11905202176046,-0.10751095138906379,2.11905202176046,-0.10751095138906379,True,normal
0.11366748809814453,approach,0.84,0.84,0.8494006995421604,-0.01638393664919953,0.3,2.1123721253139935,-0.10447105971506314,2.1123721253139935,-0.10447105971506314,True,normal
0.22606205940246582,approach,0.84,0.84,0.8442084221699322,-0.026172012027363977,0.3,2.1200714811654815,-0.10221045650765846,2.1200714811654815,-0.10221045650765846,True,normal
0.34137415885925293,approach,0.83,0.83,0.8363292545327417,-0.041832763827222286,0.3,2.116790516486739,-0.10002460181960192,2.116790516486739,-0.10002460181960192,True,normal
0.45354127883911133,approach,0.82,0.82,0.8267027511927414,-0.05678101911151118,0.3,2.1036782924620527,-0.09681959310504218,2.1036782924620527,-0.09681959310504218,True,normal
0.5671415328979492,approach,0.82,0.82,0.8205839262194772,-0.05785272375295989,0.3,2.1085810409320422,-0.09490161126608902,2.1085810409320422,-0.09490161126608902,True,normal
0.6825511455535889,approach,0.81,0.81,0.8128553639011328,-0.062017567119582145,0.3,2.110227227443151,-0.09238164425883061,2.110227227443151,-0.09238164425883061,True,normal
0.7978312969207764,approach,0.8,0.8,0.8041399747542805,-0.06679518392869135,0.3,2.1041706738187083,-0.0897118296377511,2.1041706738187083,-0.0897118296377511,True,normal
0.9132289886474609,approach,0.79,0.79,0.7948390418827542,-0.07125340804155005,0.3,2.1070162007427875,-0.08831184542808627,2.1070162007427875,-0.08831184542808627,True,normal
1.0282649993896484,approach,0.79,0.79,0.788461144522322,-0.07010573590294232,0.3,2.1086754912904406,-0.08759178512334437,2.1086754912904406,-0.08759178512334437,True,normal
1.140808343887329,approach,0.79,0.79,0.7840562909050939,-0.06646359268199441,0.3,2.1115549225097197,-0.08830121980683997,2.1115549225097197,-0.08830121980683997,True,normal
1.2577331066131592,approach,0.79,0.79,0.7809971733141052,-0.061865699230068356,0.3,2.1126245391337006,-0.0898854156138745,2.1126245391337006,-0.0898854156138745,True,normal
1.371626853942871,approach,0.79,0.79,0.7788687724567328,-0.05706511413588539,0.3,2.113396257131093,-0.0910560302863278,2.113396257131093,-0.0910560302863278,True,normal
1.4876341819763184,approach,0.8,0.8,0.7799062824087268,-0.04966044617185309,0.3,2.1143158537509024,-0.09197904802327479,2.1143158537509024,-0.09197904802327479,True,normal
1.601104736328125,approach,0.81,0.81,0.7832511601703483,-0.041148628146124966,0.3,2.124234227232584,-0.09297849090990482,2.124234227232584,-0.09297849090990482,True,normal
1.7188947200775146,approach,0.81,0.81,0.7860573462237692,-0.034507441720604416,0.3,2.123335948456581,-0.09387947721409587,2.123335948456581,-0.09387947721409587,True,normal
1.831761121749878,approach,0.83,0.83,0.792686697189555,-0.02540954127973105,0.3,2.116617708060775,-0.09600263728419271,2.116617708060775,-0.09600263728419271,True,normal
1.9476451873779297,approach,0.86,0.86,0.8042718713866902,-0.013375145887781853,0.3,2.109165157090634,-0.09823985673865468,2.109165157090634,-0.09823985673865468,True,normal
2.058309316635132,approach,0.88,0.88,0.8177854726011932,-0.0013952598801606764,0.3,2.1203410854617206,-0.1041420951815632,2.1203410854617206,-0.1041420951815632,True,normal
2.169621706008911,approach,0.9,0.9,0.8328012386734659,0.010213515218705409,0.3,2.1111218110175174,-0.1082045454216029,2.1111218110175174,-0.1082045454216029,True,normal
2.282818555831909,approach,0.92,0.92,0.8489966152327098,0.021279086711615554,0.3,2.107266613104024,-0.11312360900140926,2.107266613104024,-0.11312360900140926,True,normal
2.3956615924835205,approach,0.94,0.94,0.8661249572684332,0.031717923202082374,0.3,2.1000468873194325,-0.11915674637146205,2.1000468873194325,-0.11915674637146205,True,normal
2.5082316398620605,approach,0.96,0.96,0.8839958447818136,0.04150049542128673,0.3,2.0868924800522137,-0.1251177185991038,2.0868924800522137,-0.1251177185991038,True,normal
2.619196891784668,approach,0.98,0.98,0.9024609671166196,0.05062973586388768,0.3,2.083856757998999,-0.1279150032298088,2.083856757998999,-0.1279150032298088,True,normal
2.730344295501709,approach,1.0,1.0,0.9214038785043113,0.05912753394249322,0.3,2.075163801765467,-0.132698834508042,2.075163801765467,-0.132698834508042,True,normal
2.843747615814209,approach,1.02,1.02,0.9407324785313134,0.06702625042537357,0.3,2.0691969499441827,-0.1348637050686133,2.0691969499441827,-0.1348637050686133,True,normal
2.956498146057129,approach,1.04,1.04,0.9603734336931233,0.07436339823467136,0.3,2.053075367630572,-0.13680736648100864,2.053075367630572,-0.13680736648100864,True,normal
3.070401191711426,approach,1.07,1.07,0.9816193580534217,0.08191756178017563,0.3,2.031906382582236,-0.13707030153755362,2.031906382582236,-0.13707030153755362,True,normal
3.183403253555298,approach,1.08,1.08,1.0016077067267979,0.08815096608636802,0.3,2.022546982257974,-0.13877088459222817,2.022546982257974,-0.13877088459222817,True,normal
3.2964344024658203,approach,1.1,1.1,1.021775481286045,0.09395327229588939,0.3,2.018805629737099,-0.13999397184501275,2.018805629737099,-0.13999397184501275,True,normal
3.4114348888397217,approach,1.12,1.12,1.0420900726192794,0.09935792996676487,0.3,2.0108913423938968,-0.1414815884674,2.0108913423938968,-0.1414815884674,True,normal
3.5241615772247314,approach,1.14,1.14,1.0625248128448634,0.10439645597259169,0.3,1.9952181855582845,-0.1430570246618749,1.9952181855582845,-0.1430570246618749,True,normal
