time,phase,z_tof_real,z_tof_reported,z_est,vz_est,vz_cmd,x_tag,y_tag,x_est,y_est,tag_visible,kf_mode
0.0,approach,0.82,0.82,0.82,0.0,0.3,1.5086692544608895,-0.19119082080354005,1.5086692544608895,-0.19119082080354005,True,normal
0.13874506950378418,approach,0.83,0.83,0.8255748910174248,0.012597628810710774,0.3,1.504502735746672,-0.19308065311680095,1.504502735746672,-0.19308065311680095,True,normal
0.28560638427734375,approach,0.84,0.84,0.8335738317455411,0.036068592863762,0.3,1.5009850692112763,-0.19550277706737587,1.5009850692112763,-0.19550277706737587,True,normal
0.4312467575073242,approach,0.85,0.85,0.8437240225495549,0.058187071201296035,0.3,1.5025260063314427,-0.1990307604416104,1.5025260063314427,-0.1990307604416104,True,normal
0.5632305145263672,approach,0.86,0.86,0.8546886617874303,0.07337149808048711,0.3,1.508389901092687,-0.20369395494854128,1.508389901092687,-0.20369395494854128,True,normal
0.6941211223602295,approach,0.89,0.89,0.8749142115843295,0.10611397797681313,0.3,1.5060592609303742,-0.20760296036059775,1.5060592609303742,-0.20760296036059775,True,normal
0.8601527214050293,approach,0.91,0.91,0.8959443926256258,0.12909233150446903,0.3,1.5031247683529987,-0.21721398586765012,1.5031247683529987,-0.21721398586765012,True,normal
0.9974079132080078,approach,0.93,0.93,0.9171416940882301,0.1451623435077096,0.3,1.5047554745550118,-0.22067880879602148,1.5047554745550118,-0.22067880879602148,True,normal
1.1611144542694092,approach,0.97,0.97,0.9455084850293528,0.16906354311936772,0.3,1.5070159197066493,-0.22638976951129275,1.5070159197066493,-0.22638976951129275,True,normal
1.296161413192749,approach,0.98,0.98,0.9682877072172241,0.17818175524398966,0.3,1.5059362483538024,-0.227539239939378,1.5059362483538024,-0.227539239939378,True,normal
1.447732925415039,approach,1.02,1.02,0.9966111077515117,0.19299456562398998,0.3,1.5152566474984,-0.22738158579120338,1.5152566474984,-0.22738158579120338,True,normal
1.58158540725708,approach,1.03,1.03,1.019979544971004,0.1982471937249412,0.3,1.5159387374756892,-0.22609409729745228,1.5159387374756892,-0.22609409729745228,True,normal
1.711026668548584,approach,1.05,1.05,1.0425585361690768,0.20152478980535649,0.3,1.5212862428053617,-0.22401233304078474,1.5212862428053617,-0.22401233304078474,True,normal
1.848393201828003,approach,1.07,1.07,1.0645595948504833,0.2035648350530193,0.3,1.523703836728199,-0.2220568622909552,1.523703836728199,-0.2220568622909552,True,normal
1.98409104347229,approach,1.09,1.09,1.0861306521559915,0.20481434970640033,0.3,1.5280842691438745,-0.22123638350121472,1.5280842691438745,-0.22123638350121472,True,normal
2.114997625350952,approach,1.09,1.09,1.102861864493975,0.20120126505573463,0.3,1.5320151118222634,-0.22174290960012258,1.5320151118222634,-0.22174290960012258,True,normal
2.253328800201416,approach,1.12,1.12,1.12234403702,0.20062333778089897,0.3,1.5369835896182664,-0.22299453488518514,1.5369835896182664,-0.22299453488518514,True,normal
2.4124817848205566,approach,1.15,1.15,1.143949925905569,0.2019429198813829,0.3,1.5412605539185162,-0.2249158337930061,1.5412605539185162,-0.2249158337930061,True,normal
2.5372543334960938,approach,1.16,1.16,1.163341891053669,0.2012935346522166,0.3,1.547785161280938,-0.22765288379543414,1.547785161280938,-0.22765288379543414,True,normal
2.6640639305114746,approach,1.18,1.18,1.182829751012466,0.20080053148714824,0.3,1.551551834031351,-0.22850005671390453,1.551551834031351,-0.22850005671390453,True,normal
2.8302628993988037,approach,1.2,1.2,1.202395457049641,0.2004241979842382,0.3,1.553264179457778,-0.2293613111592493,1.553264179457778,-0.2293613111592493,True,normal
2.996405601501465,approach,1.24,1.24,1.2254127950315346,0.2025015174027594,0.3,1.5579210583893466,-0.2299588408298406,1.5579210583893466,-0.2299588408298406,True,normal
3.16447377204895,approach,1.26,1.26,1.247994381677303,0.20405866318167978,0.3,1.5640471166336842,-0.23070653568353564,1.5640471166336842,-0.23070653568353564,True,normal
3.3193278312683105,approach,1.28,1.28,1.2702140242506144,0.20521973333333185,0.3,1.5721694303206726,-0.23347833880706945,1.5721694303206726,-0.23347833880706945,True,normal
3.4857237339019775,approach,1.3,1.3,1.2921309629187294,0.2060772304323845,0.3,1.5738086361701342,-0.23504098542565025,1.5738086361701342,-0.23504098542565025,True,normal
3.6566948890686035,approach,1.33,1.33,1.3152452763669422,0.20755946084865248,0.3,1.55458319579576,-0.23195229931787398,1.55458319579576,-0.23195229931787398,True,normal
3.8253726959228516,approach,1.37,1.33,1.3152452763669422,0.20755946084865248,0.3,,,1.55458319579576,-0.23195229931787398,False,normal
3.994028329849243,approach,1.39,1.39,1.343573290148975,0.21187394047367908,0.3,1.588555533721314,-0.24029870466851883,1.588555533721314,-0.24029870466851883,True,normal
4.156707286834717,approach,1.43,1.43,1.3736057774060966,0.21673770206827403,0.3,1.5921121780150747,-0.24452387736485456,1.5921121780150747,-0.24452387736485456,True,normal
4.304123163223267,approach,1.44,1.44,1.4011486494389955,0.21985682723036282,0.3,1.6023300622076415,-0.2538497778501865,1.6023300622076415,-0.2538497778501865,True,normal
4.435810089111328,approach,1.47,1.47,1.4290947169938721,0.22292251261964055,0.3,1.5989134722215275,-0.2575277866565131,1.5989134722215275,-0.2575277866565131,True,normal
4.611310005187988,approach,1.5,1.5,1.4573846323632786,0.2259120068231108,0.3,1.596448244933958,-0.2653396631746654,1.596448244933958,-0.2653396631746654,True,normal
4.775968313217163,approach,1.52,1.5,1.4573846323632786,0.2259120068231108,0.3,,,1.596448244933958,-0.2653396631746654,False,normal
